URL,PAGE_TYPE,PRODUCT_COUNT,PRODUCT_COUNT_GROUP,INCOMING_HTML_PAGES,INCOMING_SOURCE_URLS,PARENT_URL,CATEGORY_URL,REACHABLE_FROM_HOME,IN_SITEMAP,INDEXABILITY,RECOMMENDED_INTERNAL_LINK_SOURCES,PRIORITY,TITLE,GENERATED_BY
/k/bijuta/,taxonomy_landing,36,11+,924,/; /20-godishnina-ot-svatba-podarak/; /balgarski-maratonki/; /balgarsko-damsko-belo-pamuk/; /balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /blog/; /boho-roklya/; /brand/160-candles/; /brand/2-leta/; /brand/addict-boutique/; /brand/affect/; /brand/alleexxa/; /brand/alteya-organics/; /brand/amalina/; /brand/amira-perfumes/; /brand/armodini/; /brand/art-tochka/; /brand/aurababy/; /brand/aurora/; /brand/avenew/; /brand/axtracts/; /brand/ballhole/; /brand/bebeshki-spomeni/; /brand/belong/; /brand/benepura/; /brand/bohosi/; /brand/bolgeva/; /brand/boriana-sport/; /brand/cherryme/; /brand/code-moda/; /brand/comerse/; /brand/crafts-of-space/; /brand/cveta-todorova/; /brand/cyxo/; /brand/daniel-fashion/; … +874 more,/k/aksesoari/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български бижута – материал и детайли | Българитъм,src/pages/k/[slug].astro
/k/srebarni-bijuta/,taxonomy_landing,36,11+,0,,/k/aksesoari/,/k/aksesoari/,NO,NO,INDEX,Add a contextual child link from /k/aksesoari/ and links from matching product pages,P0,Български бижута – материал и детайли | Българитъм,src/pages/k/[slug].astro
/k/mazhko-obleklo/,taxonomy_landing,38,11+,107,/balgarsko-damsko-belo-pamuk/; /balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /boho-roklya/; /brand/affect/; /brand/ballhole/; /brand/boriana-sport/; /brand/comerse/; /brand/daniel-fashion/; /brand/hursa/; /brand/iva-tex/; /brand/mil/; /brand/morado/; /bulgarski-damski-pizhami/; /bulgarski-damski-sportni-ekipi/; /bulgarski-drehi/; /bulgarski-drehi/pizhami/; /bulgarski-drehi/rokli/; /bulgarski-ezhednevni-rokli/; /bulgarski-kozeni-yaketa/; /bulgarski-leneni-drehi/; /bulgarski-letni-rokli/; /bulgarski-mazhki-antsuzi/; /bulgarski-mazhki-obuvki/; /bulgarski-mazhki-pizhami/; /bulgarski-mazhki-puloveri/; /bulgarski-mazhki-yaketa/; /bulgarski-mazhki-zimni-yaketa/; /bulgarski-oficialni-rokli/; /bulgarski-palta-ot-valna/; /bulgarsko-mazhko-belyo/; /byala-damska-riza/; /cherna-riza/; /cherna-roklya/; /cherno-palto/; /chervena-roklya/; /damska-lenena-riza/; /damska-pizhama-pamuk/; /damski-bluzi-s-dalag-rakav/; /damski-bluzi-s-kas-rakav/; /damski-rokli-s-dalag-rakav/; /damski-rokli-s-kas-rakav/; /dankova-roklya/; /esenni-rokli/; /k/belio/; /k/bulgarski-drehi/; /k/damsko-obleklo/; /k/mazhko-obleklo/; /k/obleklo/; … +57 more,/bulgarski-drehi/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български мъжки дрехи от локални марки | Българитъм,src/pages/k/[slug].astro
/k/kozmetika/,taxonomy_landing,44,11+,924,/; /20-godishnina-ot-svatba-podarak/; /balgarski-maratonki/; /balgarsko-damsko-belo-pamuk/; /balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /blog/; /boho-roklya/; /brand/160-candles/; /brand/2-leta/; /brand/addict-boutique/; /brand/affect/; /brand/alleexxa/; /brand/alteya-organics/; /brand/amalina/; /brand/amira-perfumes/; /brand/armodini/; /brand/art-tochka/; /brand/aurababy/; /brand/aurora/; /brand/avenew/; /brand/axtracts/; /brand/ballhole/; /brand/bebeshki-spomeni/; /brand/belong/; /brand/benepura/; /brand/bohosi/; /brand/bolgeva/; /brand/boriana-sport/; /brand/cherryme/; /brand/code-moda/; /brand/comerse/; /brand/crafts-of-space/; /brand/cveta-todorova/; /brand/cyxo/; /brand/daniel-fashion/; … +874 more,/,/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Българска козметика | Българитъм,src/pages/k/[slug].astro
/k/deca/,taxonomy_landing,49,11+,72,/brand/addict-boutique/; /brand/alteya-organics/; /brand/armodini/; /brand/aurababy/; /brand/bebeshki-spomeni/; /brand/david-toys/; /brand/dr-isla/; /brand/home-of-wool/; /brand/huggy-bear/; /brand/izdatelstvo-marmot/; /brand/malea/; /brand/resleep/; /brand/soleil-design/; /brand/wooden-magic/; /brand/zatvori-ochi-bo/; /bulgarska-bebeshka-kozmetika/; /bulgarski-detski-igrachki/; /k/detski-aksesoari/; /k/detski-igrachki/; /k/detski-knigi/; /k/detski-mebeli-i-tekstil/; /k/detsko-obleklo/; /k/kozmetika-za-deca/; /p/album-za-parvata-godinka-sarnichka/; /p/bambukovi-mokri-karpi-10-2/; /p/bebeshka-havliya-s-kachulka-cyxo-soft-zelena/; /p/bebeshki-dnevnik-album-moite-parvi-spomeni/; /p/bebeshki-dnevnik-malkiyat-princ/; /p/bio-bebeshko-balsamche-sreshtu-podsichane-30-90-ml/; /p/bio-sapun-za-detsa-i-bebeta/; /p/darveni-karti-nauchi-cifrite-10-br/; /p/detska-lyatna-pizhama-la-dolce-vita/; /p/detska-pizhama-snowflake/; /p/detska-pizhama-zimna-prikazka/; /p/detska-rabotilnica/; /p/detska-roklichka-v-zlatisto/; /p/detski-garderob-montesori/; /p/detski-halat-pooh-rozov/; /p/detski-halat-pooh-sin/; /p/detski-halat-za-banya-cyxo-soft-byal/; /p/dnevnik-bebeshki-spomeni/; /p/dnevnik-za-spodeleni-momenti/; /p/kartoneno-kolelo-emotsi-o-metar-na-inspektor-krok/; /p/kashtichka-za-risuvane-i-igra-paint-n-wipe/; /p/komplekt-2-br-beli-detski-teniski/; /p/komplekt-2-br-detski-sportni-pantaloni-za-momche/; /p/komplet-za-kolichka-v-rozovo/; /p/komplet-za-koshara-v-rozovo/; /p/komplet-za-koshara-zaycheto-pitar/; /p/kompresirani-bambukovi-karpi-100-br/; … +22 more,/,/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Деца | Български продукти | Българитъм,src/pages/k/[slug].astro
/podarak-za-mazh-za-rozhden-den/,intent_landing,53,11+,24,/bulgarski-podaratsi/za-mazh/; /k/podaraci-za-nego/; /k/za-mazh/; /koleden-podarak-za-mazh/; /personaliziran-podarak-za-mazh/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-kulinar-mazh/; /podarak-za-lovets-mazh/; /podarak-za-mazh-na-50/; /podarak-za-mazh-ribar/; /podarak-za-mazh-sportist/; /podarak-za-mazh-za-diplomirane/; /podarak-za-mazh-za-imen-den/; /podarak-za-mazh-za-sveti-valentin/; /podarak-za-pensionirane-na-mazh/; /praktichen-podarak-za-mazh/; /romantichen-podarak-za-mazh/; /zabaven-podarak-za-mazh/,/bulgarski-podaratsi/za-mazh/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за мъж за рожден ден – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/k/dom-i-interior/,taxonomy_landing,68,11+,0,,/,/,NO,NO,INDEX,Add a contextual child link from / and links from matching product pages,P0,Дом и интериор | Български продукти | Българитъм,src/pages/k/[slug].astro
/k/za-doma/,taxonomy_landing,68,11+,924,/; /20-godishnina-ot-svatba-podarak/; /balgarski-maratonki/; /balgarsko-damsko-belo-pamuk/; /balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /blog/; /boho-roklya/; /brand/160-candles/; /brand/2-leta/; /brand/addict-boutique/; /brand/affect/; /brand/alleexxa/; /brand/alteya-organics/; /brand/amalina/; /brand/amira-perfumes/; /brand/armodini/; /brand/art-tochka/; /brand/aurababy/; /brand/aurora/; /brand/avenew/; /brand/axtracts/; /brand/ballhole/; /brand/bebeshki-spomeni/; /brand/belong/; /brand/benepura/; /brand/bohosi/; /brand/bolgeva/; /brand/boriana-sport/; /brand/cherryme/; /brand/code-moda/; /brand/comerse/; /brand/crafts-of-space/; /brand/cveta-todorova/; /brand/cyxo/; /brand/daniel-fashion/; … +874 more,/,/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Дом и интериор | Български продукти | Българитъм,src/pages/k/[slug].astro
/bulgarski-podaratsi/za-mazh/,gift_landing,70,11+,93,/20-godishnina-ot-svatba-podarak/; /bulgarski-podaratsi/; /bulgarski-podaratsi/rachno-izraboteni/; /bulgarski-podaratsi/za-bebe/; /bulgarski-podaratsi/za-dete/; /bulgarski-podaratsi/za-mazh/; /bulgarski-podaratsi/za-svatba/; /bulgarski-podaratsi/za-zhena/; /k/bulgarski-podaratsi/; /k/idei-za-podarak/; /k/podaraci-za-bebe/; /k/podaraci-za-jena/; /k/podaraci-za-nego/; /k/podaraci-za-svatba/; /k/podaraci/; /k/za-bebe/; /k/za-dete/; /k/za-mazh/; /k/za-svatba/; /k/za-zhena/; /koleden-podarak-za-mazh/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /originalen-podarak-za-10-godishno-momche/; /originalen-podarak-za-10-godishno-momiche/; /originalen-podarak-za-9-godishno-momiche/; /originalen-podarak-za-momche-na-14-godini/; /originalen-podarak-za-momiche-na-14-godini/; /originalen-podarak-za-momiche-na-7-godini/; /personaliziran-podarak-za-bebe/; /personaliziran-podarak-za-mazh/; /personaliziran-podarak-za-zhena/; /podarak-za-10-godishnina-ot-svatba/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-4-godishno-momche/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-40-godishnina-ot-svatba/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-bebe-momche/; /podarak-za-bebe-momiche/; /podarak-za-dete-na-1-godina/; /podarak-za-dete-na-10-godini/; … +43 more,/bulgarski-podaratsi/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за мъж | Българитъм,src/pages/bulgarski-podaratsi/[slug].astro
/k/podaraci-za-nego/,taxonomy_landing,70,11+,0,,/bulgarski-podaratsi/,/bulgarski-podaratsi/,NO,NO,INDEX,Add a contextual child link from /bulgarski-podaratsi/ and links from matching product pages,P0,Подаръци за мъж | Подаръци | Българитъм,src/pages/k/[slug].astro
/k/za-mazh/,taxonomy_landing,70,11+,0,,/bulgarski-podaratsi/,/bulgarski-podaratsi/,NO,NO,INDEX,Add a contextual child link from /bulgarski-podaratsi/ and links from matching product pages,P0,Подаръци за мъж | Подаръци | Българитъм,src/pages/k/[slug].astro
/k/aksesoari/,taxonomy_landing,79,11+,924,/; /20-godishnina-ot-svatba-podarak/; /balgarski-maratonki/; /balgarsko-damsko-belo-pamuk/; /balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /blog/; /boho-roklya/; /brand/160-candles/; /brand/2-leta/; /brand/addict-boutique/; /brand/affect/; /brand/alleexxa/; /brand/alteya-organics/; /brand/amalina/; /brand/amira-perfumes/; /brand/armodini/; /brand/art-tochka/; /brand/aurababy/; /brand/aurora/; /brand/avenew/; /brand/axtracts/; /brand/ballhole/; /brand/bebeshki-spomeni/; /brand/belong/; /brand/benepura/; /brand/bohosi/; /brand/bolgeva/; /brand/boriana-sport/; /brand/cherryme/; /brand/code-moda/; /brand/comerse/; /brand/crafts-of-space/; /brand/cveta-todorova/; /brand/cyxo/; /brand/daniel-fashion/; … +874 more,/,/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Аксесоари | Български продукти | Българитъм,src/pages/k/[slug].astro
/bulgarski-podaratsi/rachno-izraboteni/,gift_landing,109,11+,14,/20-godishnina-ot-svatba-podarak/; /bulgarski-podaratsi/; /k/bulgarski-podaratsi/; /k/idei-za-podarak/; /k/podaraci/; /podarak-za-10-godishnina-ot-svatba/; /podarak-za-40-godishnina-ot-svatba/; /podarak-za-godishnina-ot-svatba/; /podarak-za-krashtene/; /podarak-za-parva-godishnina-ot-svatba/; /podarak-za-perlena-svatba/; /podarak-za-srebarna-svatba/; /podarak-za-zlatna-svatba/; /rachno-izraboteni/,/bulgarski-podaratsi/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Ръчно изработени подаръци | Българитъм,src/pages/bulgarski-podaratsi/[slug].astro
/podarak-za-rozhden-den-na-zhena/,intent_landing,115,11+,22,/bulgarski-podaratsi/za-zhena/; /k/podaraci-za-jena/; /k/za-zhena/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /personaliziran-podarak-za-zhena/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-imen-den-na-zhena/; /podarak-za-pensionirane-na-zhena/; /podarak-za-sveti-valentin-za-zhena/; /podarak-za-zhena-na-50/; /podarak-za-zhena-na-60/; /podarak-za-zhena-sportist/; /podarak-za-zhena-za-8-mart/; /podarak-za-zhena-za-diplomirane/; /podarak-za-zhena-za-rozhden-den/; /praktichen-podarak-za-zhena/; /romantichen-podarak-za-zhena/; /zabaven-podarak-za-zhena/,/bulgarski-podaratsi/za-zhena/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за рожден ден на жена – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/podarak-za-zhena-za-rozhden-den/,intent_landing,115,11+,22,/bulgarski-podaratsi/za-zhena/; /k/podaraci-za-jena/; /k/za-zhena/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /personaliziran-podarak-za-zhena/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-imen-den-na-zhena/; /podarak-za-pensionirane-na-zhena/; /podarak-za-rozhden-den-na-zhena/; /podarak-za-sveti-valentin-za-zhena/; /podarak-za-zhena-na-50/; /podarak-za-zhena-na-60/; /podarak-za-zhena-sportist/; /podarak-za-zhena-za-8-mart/; /podarak-za-zhena-za-diplomirane/; /praktichen-podarak-za-zhena/; /romantichen-podarak-za-zhena/; /zabaven-podarak-za-zhena/,/bulgarski-podaratsi/za-zhena/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за жена за рожден ден | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-podaratsi/za-zhena/,gift_landing,134,11+,93,/20-godishnina-ot-svatba-podarak/; /bulgarski-podaratsi/; /bulgarski-podaratsi/rachno-izraboteni/; /bulgarski-podaratsi/za-bebe/; /bulgarski-podaratsi/za-dete/; /bulgarski-podaratsi/za-mazh/; /bulgarski-podaratsi/za-svatba/; /bulgarski-podaratsi/za-zhena/; /k/bulgarski-podaratsi/; /k/idei-za-podarak/; /k/podaraci-za-bebe/; /k/podaraci-za-jena/; /k/podaraci-za-nego/; /k/podaraci-za-svatba/; /k/podaraci/; /k/za-bebe/; /k/za-dete/; /k/za-mazh/; /k/za-svatba/; /k/za-zhena/; /koleden-podarak-za-mazh/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /originalen-podarak-za-10-godishno-momche/; /originalen-podarak-za-10-godishno-momiche/; /originalen-podarak-za-9-godishno-momiche/; /originalen-podarak-za-momche-na-14-godini/; /originalen-podarak-za-momiche-na-14-godini/; /originalen-podarak-za-momiche-na-7-godini/; /personaliziran-podarak-za-bebe/; /personaliziran-podarak-za-mazh/; /personaliziran-podarak-za-zhena/; /podarak-za-10-godishnina-ot-svatba/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-4-godishno-momche/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-40-godishnina-ot-svatba/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-bebe-momche/; /podarak-za-bebe-momiche/; /podarak-za-dete-na-1-godina/; /podarak-za-dete-na-10-godini/; … +43 more,/bulgarski-podaratsi/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за жена | Българитъм,src/pages/bulgarski-podaratsi/[slug].astro
/k/podaraci-za-jena/,taxonomy_landing,134,11+,0,,/bulgarski-podaratsi/,/bulgarski-podaratsi/,NO,NO,INDEX,Add a contextual child link from /bulgarski-podaratsi/ and links from matching product pages,P0,Подаръци за жена | Подаръци | Българитъм,src/pages/k/[slug].astro
/k/za-zhena/,taxonomy_landing,134,11+,0,,/bulgarski-podaratsi/,/bulgarski-podaratsi/,NO,NO,INDEX,Add a contextual child link from /bulgarski-podaratsi/ and links from matching product pages,P0,Подаръци за жена | Подаръци | Българитъм,src/pages/k/[slug].astro
/rachno-izraboteni/,intent_landing,138,11+,924,/; /20-godishnina-ot-svatba-podarak/; /balgarski-maratonki/; /balgarsko-damsko-belo-pamuk/; /balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /blog/; /boho-roklya/; /brand/160-candles/; /brand/2-leta/; /brand/addict-boutique/; /brand/affect/; /brand/alleexxa/; /brand/alteya-organics/; /brand/amalina/; /brand/amira-perfumes/; /brand/armodini/; /brand/art-tochka/; /brand/aurababy/; /brand/aurora/; /brand/avenew/; /brand/axtracts/; /brand/ballhole/; /brand/bebeshki-spomeni/; /brand/belong/; /brand/benepura/; /brand/bohosi/; /brand/bolgeva/; /brand/boriana-sport/; /brand/cherryme/; /brand/code-moda/; /brand/comerse/; /brand/crafts-of-space/; /brand/cveta-todorova/; /brand/cyxo/; /brand/daniel-fashion/; … +874 more,/bulgarski-podaratsi/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Ръчно изработени | Българитъм,src/pages/[...slug].astro or dedicated route
/k/damsko-obleklo/,taxonomy_landing,150,11+,238,/balgarsko-damsko-belo-pamuk/; /balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /boho-roklya/; /brand/addict-boutique/; /brand/affect/; /brand/alleexxa/; /brand/avenew/; /brand/ballhole/; /brand/belong/; /brand/bohosi/; /brand/bolgeva/; /brand/boriana-sport/; /brand/code-moda/; /brand/comerse/; /brand/denica-boutique/; /brand/dvete/; /brand/fabele/; /brand/fold-your-mind/; /brand/iv-style/; /brand/iva-tex/; /brand/jenn-embroidery/; /brand/kitna/; /brand/luxima/; /brand/malko-zaiche/; /brand/morado/; /brand/omaya/; /brand/sito-studio/; /brand/verychi/; /brand/vitality-activewear/; /brand/yana-mushing/; /brand/zerofit/; /bulgarski-damski-pizhami/; /bulgarski-damski-sportni-ekipi/; /bulgarski-drehi/; /bulgarski-drehi/pizhami/; /bulgarski-drehi/rokli/; /bulgarski-ezhednevni-rokli/; /bulgarski-kozeni-yaketa/; /bulgarski-leneni-drehi/; /bulgarski-letni-rokli/; /bulgarski-mazhki-antsuzi/; /bulgarski-mazhki-obuvki/; /bulgarski-mazhki-pizhami/; /bulgarski-mazhki-puloveri/; /bulgarski-mazhki-yaketa/; /bulgarski-mazhki-zimni-yaketa/; /bulgarski-oficialni-rokli/; /bulgarski-palta-ot-valna/; … +188 more,/bulgarski-drehi/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български дамски дрехи от локални марки | Българитъм,src/pages/k/[slug].astro
/bulgarski-drehi/,clothing_landing,203,11+,924,/; /20-godishnina-ot-svatba-podarak/; /balgarski-maratonki/; /balgarsko-damsko-belo-pamuk/; /balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /blog/; /boho-roklya/; /brand/160-candles/; /brand/2-leta/; /brand/addict-boutique/; /brand/affect/; /brand/alleexxa/; /brand/alteya-organics/; /brand/amalina/; /brand/amira-perfumes/; /brand/armodini/; /brand/art-tochka/; /brand/aurababy/; /brand/aurora/; /brand/avenew/; /brand/axtracts/; /brand/ballhole/; /brand/bebeshki-spomeni/; /brand/belong/; /brand/benepura/; /brand/bohosi/; /brand/bolgeva/; /brand/boriana-sport/; /brand/cherryme/; /brand/code-moda/; /brand/comerse/; /brand/crafts-of-space/; /brand/cveta-todorova/; /brand/cyxo/; /brand/daniel-fashion/; … +874 more,/,/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Качествени български дрехи от български марки | Българитъм,src/pages/[...slug].astro or dedicated route
/k/bulgarski-drehi/,taxonomy_landing,203,11+,0,,/,/,NO,NO,INDEX,Add a contextual child link from / and links from matching product pages,P0,Качествени български дрехи от български марки | Българитъм,src/pages/k/[slug].astro
/k/obleklo/,taxonomy_landing,203,11+,0,,/,/,NO,NO,INDEX,Add a contextual child link from / and links from matching product pages,P0,Качествени български дрехи от български марки | Българитъм,src/pages/k/[slug].astro
/bulgarski-podaratsi/,gift_landing,242,11+,926,/; /20-godishnina-ot-svatba-podarak/; /balgarski-maratonki/; /balgarsko-damsko-belo-pamuk/; /balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /blog/; /boho-roklya/; /brand/160-candles/; /brand/2-leta/; /brand/addict-boutique/; /brand/affect/; /brand/alleexxa/; /brand/alteya-organics/; /brand/amalina/; /brand/amira-perfumes/; /brand/armodini/; /brand/art-tochka/; /brand/aurababy/; /brand/aurora/; /brand/avenew/; /brand/axtracts/; /brand/ballhole/; /brand/bebeshki-spomeni/; /brand/belong/; /brand/benepura/; /brand/bohosi/; /brand/bolgeva/; /brand/boriana-sport/; /brand/cherryme/; /brand/code-moda/; /brand/comerse/; /brand/crafts-of-space/; /brand/cveta-todorova/; /brand/cyxo/; /brand/daniel-fashion/; … +876 more,/,/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Идеи за подарък от български брандове | Българитъм,src/pages/[...slug].astro or dedicated route
/k/bulgarski-podaratsi/,taxonomy_landing,242,11+,0,,/,/,NO,NO,INDEX,Add a contextual child link from / and links from matching product pages,P0,Подаръци | Български продукти | Българитъм,src/pages/k/[slug].astro
/k/idei-za-podarak/,taxonomy_landing,242,11+,0,,/,/,NO,NO,INDEX,Add a contextual child link from / and links from matching product pages,P0,Подаръци | Български продукти | Българитъм,src/pages/k/[slug].astro
/k/podaraci/,taxonomy_landing,242,11+,0,,/,/,NO,NO,INDEX,Add a contextual child link from / and links from matching product pages,P0,Подаръци | Български продукти | Българитъм,src/pages/k/[slug].astro
